record_id,state,district,year,population,gdp_million,unemployment_rate,literacy_rate,public_health_expenditure_million,crime_rate_per_100k
2856,Tripura,District_183,2014,2736354,60888.03,16.0,79.05,1961.64,444.91
2857,Bihar,District_75,2017,2526710,29072.86,23.56,40.78,9110.48,1118.87
2858,Karnataka,District_209,2024,1894688,65739.37,10.35,79.64,8052.17,834.84
2859,Odisha,District_183,2016,1918140,77286.48,22.41,86.92,8812.64,863.94
2860,Manipur,District_107,2016,2125811,18166.62,20.42,58.15,2327.15,258.74
2861,Bihar,District_188,2017,605240,5936.91,4.46,84.74,8785.35,1020.23
2862,Rajasthan,District_264,2019,845210,34135.31,19.79,49.92,5875.64,441.92
2863,Madhya Pradesh,District_86,2012,103113,70512.95,13.16,97.63,840.17,534.29
2864,Sikkim,District_137,2012,453929,12031.82,23.01,53.92,9310.41,1359.96
2865,Odisha,District_95,2011,730704,70865.0,5.14,69.3,1946.5,270.07
2866,Arunachal Pradesh,District_245,2024,1897789,79377.12,3.56,98.83,2135.07,1330.08
2867,Maharashtra,District_90,2010,895624,4329.64,6.41,94.43,7040.34,751.13
2868,Delhi,District_59,2019,2753174,39625.56,1.96,79.57,5830.68,268.59
2869,Bihar,District_28,2015,2918236,26317.55,8.34,62.15,9029.92,1217.59
2870,Meghalaya,District_72,2015,2631830,31500.45,7.43,82.01,3069.61,979.09
2871,Rajasthan,District_270,2022,1643806,36136.26,10.7,67.62,417.31,520.88
2872,Punjab,District_24,2019,2679932,59178.92,11.84,46.53,9949.99,451.79
2873,Maharashtra,District_112,2021,1938308,47308.06,4.05,87.76,3127.51,631.99
2874,Uttarakhand,District_300,2017,2544585,76896.48,15.67,92.3,1619.35,205.18
2875,Delhi,District_56,2023,1244981,26627.84,5.98,64.46,9843.81,1214.06
2876,Manipur,District_223,2015,1938539,43324.91,3.49,79.94,5628.98,418.71
2877,West Bengal,District_120,2015,919065,65068.15,17.87,41.82,1488.67,1240.47
2878,Assam,District_179,2010,1011224,29848.54,1.06,51.84,8358.23,1097.22
2879,Haryana,District_288,2021,981360,37229.28,9.52,74.22,9454.2,1412.81
2880,Meghalaya,District_281,2016,1626345,54801.11,4.04,56.44,8812.81,149.61
2881,Jharkhand,District_189,2016,1259305,68860.93,22.13,96.66,1986.27,524.42
2882,Bihar,District_66,2019,92743,33260.36,20.7,90.22,526.97,936.2
2883,Jammu & Kashmir,District_298,2018,284708,42560.72,1.98,79.3,3713.06,1288.01
2884,Nagaland,District_249,2023,1626467,78010.03,13.99,99.93,3548.51,234.29
2885,Arunachal Pradesh,District_76,2024,1940411,3407.11,7.74,54.59,4059.25,1292.24
2886,Mizoram,District_137,2021,1709449,35863.82,5.22,95.15,7989.83,101.4
2887,Madhya Pradesh,District_164,2016,2822527,50882.19,8.13,58.27,96.56,712.06
2888,Bihar,District_233,2017,1836655,684.11,20.49,75.8,6748.17,127.58
2889,Uttar Pradesh,District_255,2013,278468,47746.95,1.92,66.06,9851.54,225.66
2890,Tripura,District_294,2018,2443525,4505.43,16.38,66.59,3991.59,1162.61
2891,Jammu & Kashmir,District_170,2024,1642043,68606.1,22.88,85.75,4850.63,28.93
2892,Karnataka,District_174,2023,263590,64568.82,11.48,60.85,6279.79,833.49
2893,Gujarat,District_18,2010,1047841,2590.09,22.59,70.45,2855.91,148.35
2894,Kerala,District_70,2017,1571874,3913.83,22.72,52.7,7185.2,1217.08
2895,Jharkhand,District_116,2012,1981952,60291.58,15.44,85.81,2030.05,1212.44
2896,Gujarat,District_80,2023,2232199,29569.9,11.67,73.12,648.01,1054.48
2897,Madhya Pradesh,District_15,2010,540646,46006.31,18.57,55.3,8013.31,1134.15
2898,Gujarat,District_176,2011,250258,21633.56,22.95,55.96,1765.27,886.57
2899,Telangana,District_269,2024,1604367,13845.78,17.16,57.61,7314.96,728.75
2900,Mizoram,District_119,2015,1002899,23693.21,5.64,81.96,8713.09,615.8
2901,Jharkhand,District_299,2014,839337,19744.63,20.59,75.71,457.84,992.31
2902,Delhi,District_188,2023,2951252,35870.11,23.81,89.33,7066.99,574.82
2903,Jharkhand,District_57,2012,158306,59736.63,10.55,74.29,6462.39,5.19
2904,Telangana,District_199,2018,2309839,44334.81,17.59,58.4,6238.83,152.02
2905,Bihar,District_17,2017,2002055,48738.17,13.2,97.77,2953.65,978.07
2906,Punjab,District_288,2022,468095,37611.59,3.24,93.17,456.39,548.02
2907,Bihar,District_55,2012,468380,25985.44,9.07,56.73,984.95,1484.34
2908,Sikkim,District_269,2011,2190256,11489.27,4.51,94.76,2729.22,531.53
2909,Gujarat,District_87,2017,734877,28371.69,17.0,83.21,4061.94,163.53
2910,Sikkim,District_29,2023,498467,53219.24,14.76,64.88,9180.98,493.24
2911,Andhra Pradesh,District_22,2024,315541,58704.86,1.32,68.01,6840.79,1030.59
2912,Kerala,District_285,2014,2808022,37539.83,2.01,66.78,261.28,792.89
2913,Telangana,District_48,2024,1483216,51603.33,6.89,87.81,9197.15,915.83
2914,Madhya Pradesh,District_5,2018,1022258,16851.18,18.75,50.53,7203.53,167.74
2915,Jharkhand,District_250,2010,318419,68806.7,3.61,43.52,4925.79,1240.65
2916,Manipur,District_163,2019,676377,69276.26,5.52,69.91,4630.21,1353.68
2917,Uttarakhand,District_202,2012,2181524,25633.03,22.74,57.42,9331.84,218.88
2918,Madhya Pradesh,District_101,2014,1133298,43821.5,13.88,73.84,5500.13,939.58
2919,Tamil Nadu,District_71,2011,1362908,48536.9,15.71,98.69,5027.81,345.42
2920,Sikkim,District_163,2012,1968169,37799.68,11.67,80.29,7746.27,274.23
2921,Sikkim,District_173,2013,560404,72892.26,7.84,97.55,5931.2,307.65
2922,Rajasthan,District_141,2013,1483508,59179.96,6.6,83.92,2488.68,782.46
2923,Sikkim,District_138,2020,2423034,53804.11,14.94,44.55,9988.79,1328.96
2924,West Bengal,District_66,2018,2909040,41612.26,12.04,93.36,2807.87,1228.09
2925,Himachal Pradesh,District_198,2010,2236858,6796.94,10.37,51.94,6831.3,215.93
2926,Uttar Pradesh,District_228,2021,1627230,8634.63,17.51,91.89,4897.41,765.37
2927,Himachal Pradesh,District_281,2018,394078,23927.72,10.4,84.95,1218.43,227.18
2928,Manipur,District_172,2024,2825507,16929.67,1.4,90.32,9589.79,657.63
2929,Jharkhand,District_40,2018,762370,76202.95,21.07,55.21,3357.37,844.23
2930,Telangana,District_7,2020,350270,32790.9,8.3,88.44,6570.2,1217.56
2931,Uttar Pradesh,District_174,2015,1127713,70129.67,23.69,76.62,7377.1,1292.09
2932,Tripura,District_151,2020,2957589,65448.19,22.05,44.91,3947.22,42.52
2933,Delhi,District_211,2010,2626788,65007.5,6.23,93.35,2607.45,1034.13
2934,Jharkhand,District_86,2020,1614283,17264.44,24.15,92.61,589.12,615.83
2935,Haryana,District_253,2022,803289,35791.27,21.41,74.32,9515.65,742.94
2936,Telangana,District_21,2021,2205205,25442.98,24.63,67.16,5820.85,333.54
2937,Meghalaya,District_257,2015,2277253,77633.18,17.11,64.03,7164.14,52.37
2938,Mizoram,District_33,2017,484130,70140.78,23.3,76.16,4688.57,1253.25
2939,Uttar Pradesh,District_260,2014,1772150,20001.39,17.41,90.5,2332.16,346.71
2940,Uttarakhand,District_234,2014,251877,25088.49,21.45,73.96,9954.13,1320.57
2941,Chhattisgarh,District_3,2010,1341378,42317.45,15.46,47.78,9673.96,105.48
2942,Bihar,District_227,2010,1863275,22295.68,23.26,58.37,8599.95,613.24
2943,Nagaland,District_284,2017,2475294,65964.15,13.19,80.09,9161.3,1113.78
2944,Telangana,District_70,2022,347033,65540.31,18.55,78.81,5750.45,385.86
2945,Odisha,District_254,2014,1775989,57949.99,22.97,71.13,3677.95,1451.15
2946,Bihar,District_144,2017,190070,55147.92,10.85,54.43,3431.59,956.61
2947,West Bengal,District_24,2019,2227665,43788.65,1.15,56.23,9337.25,326.87
2948,Gujarat,District_234,2011,2546899,27775.51,3.27,69.05,9588.66,1190.62
2949,Jharkhand,District_175,2024,653180,66956.71,24.31,63.67,4404.91,1476.87
2950,Tripura,District_159,2013,2417712,68707.99,21.89,58.96,6070.94,374.39
2951,Nagaland,District_286,2022,2250456,3970.26,12.34,89.77,8052.72,1233.93
2952,Odisha,District_18,2020,2685488,31895.57,24.04,70.24,7025.11,1465.92
2953,Bihar,District_44,2023,1735404,2139.94,5.05,70.18,8696.8,331.88
2954,Jharkhand,District_155,2019,202128,67159.8,3.22,65.68,6086.36,352.56
2955,Andhra Pradesh,District_231,2018,254336,14175.69,15.24,80.85,5824.86,1075.95
2956,Tamil Nadu,District_225,2022,2647937,53912.6,9.86,50.54,3757.87,1426.04
2957,Nagaland,District_217,2012,905441,28596.49,8.82,96.62,732.87,1043.22
2958,Chhattisgarh,District_56,2015,490679,65287.08,18.49,46.28,555.52,757.42
2959,Manipur,District_31,2020,2420255,40779.86,4.18,82.62,1517.59,158.74
2960,Mizoram,District_59,2016,564190,25958.91,19.57,82.26,577.83,1386.64
2961,Assam,District_235,2012,2139758,25916.41,9.31,46.84,5351.49,104.58
2962,Kerala,District_107,2010,2188617,26160.91,24.68,99.58,4035.83,318.09
2963,Arunachal Pradesh,District_191,2011,487929,63088.45,20.31,42.06,262.85,676.67
2964,Andhra Pradesh,District_18,2020,923289,56892.14,16.33,61.88,219.03,751.43
2965,Tamil Nadu,District_226,2023,1389399,25543.94,6.12,65.49,5230.2,83.71
2966,Rajasthan,District_167,2019,385929,39221.75,23.93,88.17,5491.18,124.36
2967,Mizoram,District_71,2016,1828821,6101.51,1.31,41.79,372.95,188.56
2968,Sikkim,District_54,2016,18635,66201.75,5.97,73.42,6699.91,60.5
2969,Meghalaya,District_245,2021,1654382,21283.73,1.4,52.24,1258.77,1466.19
2970,Chhattisgarh,District_76,2010,1233404,71139.12,24.18,74.36,4945.22,357.69
2971,Manipur,District_35,2019,2120693,47747.77,21.85,78.78,1588.21,1319.4
2972,Assam,District_267,2016,74064,45429.93,23.83,42.05,390.71,1176.72
2973,West Bengal,District_300,2024,2269551,13025.87,18.02,44.05,2123.73,1059.12
2974,Gujarat,District_121,2019,2017968,5572.13,1.17,45.11,4641.51,987.22
2975,Karnataka,District_25,2020,1078522,44213.8,23.32,91.14,7439.12,748.43
2976,Jharkhand,District_160,2015,1941249,37444.45,10.81,95.6,2655.65,846.18
2977,Himachal Pradesh,District_84,2020,947060,9583.45,9.52,66.26,6850.68,1336.1
2978,Maharashtra,District_114,2015,2601810,66848.66,7.46,92.49,8626.95,1166.51
2979,Madhya Pradesh,District_223,2016,370589,33385.04,7.53,68.57,2697.85,347.01
2980,Delhi,District_166,2016,906841,20844.02,20.12,64.07,5222.31,157.24
2981,Tripura,District_191,2010,1705144,63063.88,6.78,71.87,4094.41,441.31
2982,Jammu & Kashmir,District_175,2019,2479907,73046.0,5.94,87.41,274.76,199.66
2983,Tripura,District_1,2014,2648215,24483.96,17.6,53.43,3918.79,1431.74
2984,Arunachal Pradesh,District_229,2024,1274225,62078.23,7.54,58.1,3772.07,574.72
2985,Assam,District_86,2023,923339,52205.05,0.82,90.93,6219.01,260.67
2986,Gujarat,District_62,2023,433963,79178.33,23.33,94.96,8664.33,933.93
2987,Rajasthan,District_206,2017,703645,16327.38,8.18,47.38,6718.72,597.95
2988,Nagaland,District_105,2017,967388,76854.71,19.23,82.3,3553.9,327.73
2989,Assam,District_291,2012,1462896,25228.61,11.99,40.58,4488.76,87.45
2990,Jharkhand,District_250,2012,2117079,32962.22,3.78,54.77,8871.6,139.61
2991,Sikkim,District_13,2016,1189169,28712.48,16.72,44.12,6390.06,845.41
2992,Delhi,District_163,2024,2408382,21483.37,6.17,70.92,3898.47,1125.77
2993,Gujarat,District_43,2013,2165418,55460.87,7.55,60.6,6001.69,1388.75
2994,Himachal Pradesh,District_111,2015,2284752,47135.73,1.29,48.26,6443.36,878.57
2995,Mizoram,District_205,2018,1560276,24462.3,0.9,40.02,4822.81,979.42
2996,Karnataka,District_256,2019,1496397,10585.67,13.08,63.3,8653.82,363.74
2997,Gujarat,District_144,2011,2721411,25396.88,1.92,57.67,8127.25,412.27
2998,Telangana,District_146,2011,1212725,30504.69,5.63,42.8,5244.16,626.93
2999,West Bengal,District_164,2015,2351459,30458.47,23.13,91.11,9583.54,1303.23
3000,Maharashtra,District_169,2012,2824196,28587.19,2.53,64.65,9532.16,653.59
3001,Odisha,District_298,2010,1955218,3907.31,7.62,86.49,9660.64,360.21
3002,Bihar,District_233,2011,1484137,37128.01,18.3,65.32,2205.15,1379.33
3003,Uttar Pradesh,District_271,2023,2515370,66898.29,22.17,44.05,1033.83,617.74
3004,Goa,District_60,2022,315584,14437.5,1.63,63.66,6191.0,120.19
3005,Jharkhand,District_296,2016,1810962,11661.13,5.04,93.17,7275.71,818.67
3006,Gujarat,District_235,2013,2697906,37753.37,10.0,40.47,3070.04,940.03
3007,Madhya Pradesh,District_165,2021,870356,29654.53,9.34,93.72,5376.83,1433.12
3008,Maharashtra,District_194,2011,2223563,44906.84,7.57,79.4,6478.66,1210.09
3009,Bihar,District_234,2020,1631829,75766.47,6.44,99.74,4633.69,152.57
3010,Haryana,District_183,2021,548979,60873.29,7.08,94.97,5413.46,768.38
3011,Chhattisgarh,District_232,2021,1909186,54967.78,3.77,92.14,752.04,651.74
3012,Andhra Pradesh,District_107,2017,2645641,33280.8,4.5,42.25,9941.01,590.77
3013,Bihar,District_223,2013,2731791,22995.91,15.37,56.81,3786.82,210.58
3014,Assam,District_80,2013,2554196,43225.73,7.66,62.48,2052.4,563.63
3015,Himachal Pradesh,District_234,2011,455836,70836.63,10.29,81.99,4800.2,705.66
3016,Haryana,District_184,2023,2435420,70140.63,10.59,78.92,3174.7,329.09
3017,Andhra Pradesh,District_185,2010,618595,35646.74,3.19,50.3,3915.3,864.21
3018,Uttarakhand,District_134,2010,2979944,19705.17,20.58,84.21,5628.72,332.7
3019,Goa,District_220,2012,249636,18035.3,23.93,49.34,2784.41,182.86
3020,Himachal Pradesh,District_288,2015,851677,2728.73,6.96,67.39,6664.84,1475.99
3021,Gujarat,District_202,2016,899585,67414.71,7.71,74.72,4317.39,1032.91
3022,Bihar,District_146,2022,1292897,21194.39,17.48,92.24,841.55,892.6
3023,Madhya Pradesh,District_127,2018,2147714,28726.34,2.47,77.88,8869.21,491.93
3024,Mizoram,District_135,2014,164306,64739.2,22.73,97.29,4773.92,313.3
3025,West Bengal,District_114,2018,1401042,9610.72,3.45,99.67,9229.33,198.11
3026,Arunachal Pradesh,District_264,2017,238708,36904.11,18.44,70.53,3806.48,94.87
3027,West Bengal,District_64,2010,413914,9796.09,7.64,43.09,5426.5,1049.87
3028,Chhattisgarh,District_135,2020,1756545,35353.47,8.42,41.7,8735.63,415.03
3029,Kerala,District_41,2021,2010837,3780.69,3.95,91.34,4622.21,477.87
3030,Uttarakhand,District_296,2012,260644,41414.65,16.34,69.99,6331.32,242.32
3031,Rajasthan,District_3,2017,594522,63658.82,19.98,62.01,2470.66,176.63
3032,Haryana,District_194,2018,598684,54106.97,23.78,57.07,2381.32,743.0
3033,Goa,District_110,2023,1212513,40738.43,8.62,56.91,5426.53,1091.54
3034,Haryana,District_221,2013,2333296,66302.41,15.72,44.37,6131.92,1486.41
3035,Nagaland,District_4,2023,2817279,18230.76,10.67,58.18,6557.8,509.91
3036,Assam,District_244,2023,2068371,66465.39,14.17,78.69,7686.41,996.09
3037,Sikkim,District_166,2023,2304986,22116.31,4.49,63.11,9225.8,174.98
3038,Kerala,District_26,2021,607542,29005.28,14.75,96.87,2401.51,833.96
3039,Delhi,District_17,2015,639480,10283.13,21.3,80.09,6194.68,777.61
3040,Uttar Pradesh,District_216,2013,2862437,8149.36,21.66,91.84,4431.33,49.05
3041,Assam,District_92,2022,1180234,74569.6,12.34,46.85,892.37,725.0
3042,Sikkim,District_31,2024,2290196,15206.36,6.28,67.03,4535.64,743.65
3043,Goa,District_205,2018,1243984,26670.36,21.0,42.49,7906.94,558.66
3044,Arunachal Pradesh,District_207,2011,588291,42336.84,24.99,93.7,791.31,860.75
3045,Tamil Nadu,District_107,2015,906839,27835.89,9.74,48.81,6062.22,69.3
3046,Kerala,District_146,2020,1094229,69611.96,23.15,88.33,4100.77,1266.83
3047,Arunachal Pradesh,District_101,2022,397647,72058.17,24.59,95.43,6540.69,781.25
3048,Goa,District_241,2012,778621,26085.98,10.19,66.51,8213.71,49.19
3049,Mizoram,District_247,2019,1311002,7371.3,18.05,63.36,5416.5,1475.67
3050,Assam,District_163,2013,1231680,16820.56,14.74,76.01,3039.61,573.25
3051,Arunachal Pradesh,District_173,2011,582823,37956.69,18.19,84.42,901.6,1480.1
3052,Tamil Nadu,District_35,2020,1821930,23085.6,4.28,78.74,2887.08,271.32
3053,Jammu & Kashmir,District_284,2017,898270,36283.24,9.48,40.07,3646.59,45.93
3054,Punjab,District_21,2019,1769463,60698.69,2.04,87.16,6412.78,1070.36
3055,Haryana,District_163,2017,261653,33656.87,15.52,48.84,3883.58,1418.19
3056,Sikkim,District_97,2010,1987451,15767.83,23.2,66.98,4027.08,117.31
3057,Kerala,District_55,2019,1628839,28643.83,14.23,56.94,2904.99,1103.55
3058,Uttar Pradesh,District_127,2015,2319570,59441.07,2.22,95.67,3628.89,104.74
3059,Bihar,District_193,2010,820468,33930.73,23.29,70.13,2660.35,1191.07
3060,Chhattisgarh,District_243,2015,583044,19970.53,3.76,71.33,7341.32,872.32
3061,Madhya Pradesh,District_88,2016,622027,34198.66,22.13,44.57,9829.62,1172.95
3062,Delhi,District_215,2024,276449,36389.99,18.0,93.84,7346.49,557.85
3063,Manipur,District_92,2011,2569717,23717.21,16.09,54.34,736.38,1358.17
3064,Tripura,District_235,2018,2430732,79654.85,14.88,64.84,6327.12,454.69
3065,Tamil Nadu,District_184,2017,270891,61412.41,3.71,99.12,7028.97,425.52
3066,Meghalaya,District_38,2018,2278248,55399.47,12.77,46.83,7782.47,1440.99
3067,Jharkhand,District_139,2024,2808135,68390.81,5.32,83.11,7626.89,185.1
3068,Jammu & Kashmir,District_195,2019,1338965,53316.87,14.51,55.61,5083.93,889.24
3069,Jammu & Kashmir,District_15,2022,2602190,63280.52,11.46,65.19,2624.3,861.44
3070,Tripura,District_257,2013,463825,33007.93,17.15,65.09,1206.0,355.87
3071,Tamil Nadu,District_135,2013,2217090,40034.74,24.57,95.93,83.83,476.3
3072,Meghalaya,District_1,2021,1252681,3769.24,9.34,40.62,15.27,430.6
3073,Kerala,District_49,2017,2555114,22458.9,15.61,62.03,9362.07,1269.26
3074,Mizoram,District_96,2010,1533340,29447.31,21.68,91.15,6079.58,584.94
3075,Meghalaya,District_201,2017,2241711,50041.36,2.78,94.63,5742.0,538.69
3076,Kerala,District_26,2016,2984143,37142.26,20.11,58.68,3766.64,955.44
3077,Haryana,District_235,2021,750773,48630.98,6.37,54.52,7985.28,743.76
3078,Punjab,District_244,2016,574855,57069.05,13.74,67.68,2201.88,639.53
3079,Assam,District_51,2018,1249497,3427.07,24.79,84.75,7380.83,1064.42
3080,Meghalaya,District_81,2024,2305277,20669.64,24.61,49.24,3628.03,619.52
3081,Jammu & Kashmir,District_36,2022,770480,13680.6,8.24,87.07,7077.61,334.02
3082,Madhya Pradesh,District_67,2019,1951717,15004.53,3.73,70.76,7063.98,1113.03
3083,Tamil Nadu,District_129,2016,1313803,40255.0,23.49,48.45,3153.13,102.65
3084,West Bengal,District_155,2024,1828629,59200.9,22.39,80.31,9342.58,1499.52
3085,Odisha,District_245,2011,1029052,21829.43,15.59,77.69,5076.67,895.35
3086,Haryana,District_111,2010,665975,65957.69,1.29,77.34,2577.43,325.24
3087,Sikkim,District_168,2010,1653868,71397.6,18.91,85.29,6737.96,298.07
3088,Chhattisgarh,District_142,2016,2899463,28049.2,4.44,50.87,7508.67,411.3
3089,Punjab,District_197,2014,2986075,54511.71,23.6,81.85,9506.85,1319.03
3090,Haryana,District_109,2013,2285220,9372.77,11.16,93.24,732.83,1240.21
3091,Telangana,District_79,2014,2508446,59524.82,15.57,71.82,5399.47,217.65
3092,Kerala,District_161,2019,1763711,13210.26,7.39,69.16,4903.8,900.46
3093,Andhra Pradesh,District_19,2019,533878,54996.39,12.14,87.87,3102.54,1366.44
3094,Tripura,District_127,2015,2811612,33757.78,18.99,48.77,7678.15,1099.97
3095,Jammu & Kashmir,District_205,2021,1216624,74277.22,12.55,60.45,1942.75,881.6
3096,Rajasthan,District_29,2024,1749588,37162.2,21.26,91.23,3277.64,313.74
3097,Punjab,District_207,2019,486468,2481.92,17.97,69.99,7661.54,1415.35
3098,Goa,District_280,2015,38430,38458.72,2.4,90.43,4772.75,1337.81
3099,Sikkim,District_151,2010,1105815,63641.94,15.37,55.11,1361.04,482.52
3100,Nagaland,District_240,2011,845345,51770.28,15.51,63.37,8942.65,747.03
3101,Haryana,District_266,2012,890404,77305.55,9.83,89.42,7308.1,123.68
3102,Gujarat,District_182,2013,2457572,67463.37,8.41,49.81,5627.46,947.55
3103,Andhra Pradesh,District_105,2015,407693,42128.87,2.04,93.69,6093.29,82.51
3104,Rajasthan,District_236,2021,2277429,16529.58,11.43,58.59,6259.9,1359.12
3105,Meghalaya,District_173,2021,2043076,311.93,8.75,98.36,4992.99,1320.71
3106,Kerala,District_158,2020,2315161,78440.39,23.8,89.66,7447.44,422.9
3107,Goa,District_172,2022,1416557,75066.19,17.02,67.34,7153.28,1113.33
3108,Punjab,District_157,2018,1469686,21938.78,11.77,84.53,28.0,659.6
3109,Arunachal Pradesh,District_258,2021,1942758,51060.88,18.99,73.32,1105.6,1268.2
3110,Delhi,District_164,2011,2293143,58341.87,19.58,91.19,253.21,93.14
3111,Maharashtra,District_147,2017,2606831,46245.3,12.27,71.09,1689.14,759.06
3112,Bihar,District_154,2018,1550650,67438.5,2.36,99.28,722.91,596.68
3113,Andhra Pradesh,District_38,2011,769173,6235.19,19.62,48.01,1938.01,391.29
3114,Tamil Nadu,District_131,2018,1842926,71720.56,2.71,80.59,5385.17,314.71
3115,Nagaland,District_255,2016,842795,31367.6,21.26,54.74,6697.0,1015.12
3116,Madhya Pradesh,District_208,2018,2895653,38460.39,8.69,51.47,9185.85,303.64
3117,Arunachal Pradesh,District_95,2015,1684679,35584.24,16.14,64.5,7392.98,948.66
3118,Himachal Pradesh,District_171,2011,976789,42507.58,18.64,62.05,315.07,585.18
3119,Rajasthan,District_250,2017,109726,47857.5,1.36,42.78,4687.15,364.68
3120,Arunachal Pradesh,District_190,2019,861495,56830.37,9.92,65.66,6756.4,1175.79
3121,Uttarakhand,District_199,2024,2383395,41999.98,15.3,97.12,3151.36,546.48
3122,Tripura,District_221,2018,1473073,54785.01,21.28,68.01,3689.02,23.41
3123,Himachal Pradesh,District_24,2021,306577,27070.41,18.09,58.11,8028.04,1276.87
3124,Andhra Pradesh,District_244,2017,44875,74935.1,22.46,96.94,470.44,472.48
3125,Karnataka,District_128,2011,665492,5171.84,2.53,70.34,5396.71,1233.65
3126,Assam,District_93,2024,624220,43647.79,2.26,57.23,8044.95,819.95
